React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr   num n  n !comment 
OCS        C3H+                   H          C3O        CS+                                3.330e-01  1.110e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     10     90  4  3187 1  1 
OCS        C3H+                   H          C3O        CS+                                3.330e-01  1.110e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     90    800  5  3187 2  1 
C2H2       C3H+                   H          C5H2+                                         3.000e-10  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  3190 1  1 
NH3        C3H+                   l-C3H      NH3+                                          1.670e-01  9.930e-10  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  3192 1  1 
C4H2       C3H+                   CCH        C5H2+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3200 1  1 
C2H3       CH3+                   H          H2         l-C3H3+                            9.500e-11 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3247 1  1 
C2H4       CH3+                   H2         H2         l-C3H3+                            2.300e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3263 1  1 
H2         SO2+                   H          HSO2+                                         5.000e-12  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  3361 1  1 
H          C10H-                  CCH        C8H-                                          1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3492 1  1 
C          C10H-                  C6         C5H-                                          1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3493 1  1 
C          C10H2+                 C9H        C2H+                                          1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3568 1  1 
N          C10H2+                 C9H        HNC+                                          2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3569 1  1 
C5H3+      C6-                    H          C6         C5H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3709 1  1 
C5H3+      C8-                    H          C5H2       C8                                 7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3713 1  1 
C5H3+      C8H-                   H          C5H2       C8H                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3714 1  1 
C5H3+      C10-                   H          C5H2       C10                                7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3717 1  1 
C5H3+      C10H-                  H          C5H2       C10H                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3718 1  1 
C5H3+      C3N-                   H          C3N        C5H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3719 1  1 
C7H3+      CN-                    H          CN         C7H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3744 1  1 
C7H3+      C4H-                   H          C4H        C7H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  3746 1  1 
