React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr   num n  n !comment 
SiO2       He+                    He         O          SiO+                               5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  1288 1  1 
SiO2       He+                    He         O2         Si+                                1.000e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1289 1  1 
N          SiC+                   CN         Si+                                           7.700e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1346 1  1 
O          SiC+                   C          SiO+                                          6.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1347 1  1 
H2         SiC+                   H          CHSi+                                         1.500e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1348 1  1 
C          SiH+                   H          SiC+                                          2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1349 1  1 
H          SiH+                   H2         Si+                                           1.900e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1350 1  1 
O          SiH+                   H          SiO+                                          6.100e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1352 1  1 
NH3        SiH+                   Si         NH4+                                          1.000e+00  1.030e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1353 1  1 
O          SiN+                   N          SiO+                                          1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1354 1  1 
C          SiO+                   CO         Si+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1355 1  1 
N          SiO+                   NO         Si+                                           2.000e-10  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  1356 1  1 
N          SiO+                   Si         NO+                                           2.000e-10  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  1357 1  1 
O          SiO+                   O2         Si+                                           2.000e-10  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  4     10    300  3  1358 1  1 
S          SiO+                   SO         Si+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1359 1  1 
C2         SiO+                   CO         SiC+                                          7.600e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1360 1  1 
CH         SiO+                   Si         HCO+                                          1.000e+00  1.080e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1361 1  1 
CO         SiO+                   CO2        Si+                                           1.000e+00  7.910e-10  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1362 1  1 
CH2        SiO+                   H2CO       Si+                                           1.000e+00  1.050e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1364 1  1 
CH2        SiO+                   H2CO       Si+                                           1.000e+00  1.050e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1364 2  1 
Si         c-C3H2+                H          SiC3H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1523 1  1 
Si         l-C3H2+                H2         l-SiC3+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1524 1  1 
Si         l-C3H2+                H          SiC3H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1525 1  1 
c-HCCHSi   H3+                    H2         SiC2H3+                                       5.730e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1612 1  1 
SiC3H      H3+                    H2         SiC3H2+                                       1.000e+00  4.760e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     10     33  4  1613 1  1 
SiC3H      H3+                    H2         SiC3H2+                                       1.000e+00  4.760e-09  6.560e-01 2.00e+00 0.00e+00 logn  4     33    800  5  1613 2  1 
SiC4       H3+                    H2         SiC4H+                                        1.000e+00  5.530e-09  5.570e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1614 1  1 
SiCH3      H3+                    H2         SiCH4+                                        1.000e+00  3.810e-09  1.360e+00 2.00e+00 0.00e+00 logn  4     10    140  4  1615 1  1 
SiCH3      H3+                    H2         SiCH4+                                        1.000e+00  3.810e-09  1.360e+00 2.00e+00 0.00e+00 logn  4    140    800  5  1615 2  1 
SiH4       H3+                    H2         SiH5+                                         2.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1616 1  1 
Si         HCO+                   CO         SiH+                                          1.600e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1690 1  1 
SiC        HCO+                   CO         CHSi+                                         1.000e+00  1.490e-09  2.100e+00 2.00e+00 0.00e+00 logn  4     10    330  4  1706 1  1 
SiC        HCO+                   CO         CHSi+                                         1.000e+00  1.490e-09  2.100e+00 2.00e+00 0.00e+00 logn  4    330    800  5  1706 2  1 
SiH        HCO+                   CO         SiH2+                                         1.000e+00  1.440e-09  1.540e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1707 1  1 
SiS        HCO+                   CO         HSiS+                                         1.000e+00  1.440e-09  2.140e+00 2.00e+00 0.00e+00 logn  4     10    344  4  1709 1  1 
SiS        HCO+                   CO         HSiS+                                         1.000e+00  1.440e-09  2.140e+00 2.00e+00 0.00e+00 logn  4    344    800  5  1709 2  1 
HCSi       HCO+                   CO         CH2Si+                                        1.000e+00  1.470e-09  1.850e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1722 1  1 
HNSi       HCO+                   CO         HSiNH+                                        1.000e+00  1.330e-09  3.770e-01 2.00e+00 0.00e+00 logn  4     10     11  4  1725 1  1 
HNSi       HCO+                   CO         HSiNH+                                        1.000e+00  1.330e-09  3.770e-01 2.00e+00 0.00e+00 logn  4     11    800  5  1725 2  1 
c-SiC2     HCO+                   CO         SiC2H+                                        1.000e+00  1.410e-09  3.200e+00 2.00e+00 0.00e+00 logn  4     10    770  4  1732 1  1 
c-SiC2     HCO+                   CO         SiC2H+                                        1.000e+00  1.410e-09  3.200e+00 2.00e+00 0.00e+00 logn  4    770    800  5  1732 2  1 
SiH2       HCO+                   CO         SiH3+                                         1.000e+00  1.400e-09  2.070e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1733 1  1 
SiNC       HCO+                   CO         SiNCH+                                        1.000e+00  1.470e-09  3.370e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1734 1  1 
SiO2       HCO+                   CO         HSiO2+                                        4.380e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1735 1  1 
Si         C4H2+                  H2         SiC4+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1762 1  1 
Si         C4H2+                  H          SiC4H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1763 1  1 
Si         CH5+                   H2         SiCH3+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1798 1  1 
Si         CH5+                   H          SiCH4+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1799 1  1 
C          SiC2H3+                H          SiC3H2+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1818 1  1 
C          SiC3H2+                H          SiC4H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1819 1  1 
C          SiCH4+                 H          SiC2H3+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1820 1  1 
